,text,text_2,score,length
13978,outsourcing,desresponsabiliza,9.836782241907503,28
13992,euromediteránea,AustroHúngaro,9.836747658214062,28
14001,LIFENaturaleza,disgregaciones,9.836720240724638,28
14021,Experimental,Steuereintreiber,9.83665640902758,28
14024,Managementknow,OloronCanfranc,9.836646418701141,28
14038,Thermonuclear,DuffVoggenhuber,9.836609903346856,28
14068,Vallelelersundi,Europeasocios,9.836540374908125,28
14074,chiffresclés,CreutzfeldtJacob,9.836511124825822,28
14115,Liechtenstein,reglamentomarco,9.836385559581224,28
14129,SurEuropaAtlántico,Lorenzetti,9.83634924012858,28
14137,Multilateral,Constitucionales,9.836324337747662,28
14169,abastecimiento,acontecimiento,9.836262108673935,28
14175,LIFENaturaleza,Hispanoamérica,9.83623842211864,28
14182,Convencidos,toxicodependencia,9.83621955123118,28
14210,OloronCanfranc,Matabelelandia,9.836163329545766,28
14227,Staffordshire,liberalizadores,9.836107471372081,28
14269,Vicepresidencia,autoimpusiera,9.83600228653812,28
14318,Constitución,preabolicionista,9.835888370781342,28
14338,Wolverhampton,nongovernmental,9.835801351225935,28
14339,Toxicomanías,EuropeaIzquierda,9.835787219876114,28
14383,Inteligencia,Constitucionales,9.83566314550117,28
14389,circunscribiera,Liechtenstein,9.835638026889962,28
14403,LIFENaturaleza,Vicepresidente,9.835605654204615,28
14430,reglamentomarco,Representante,9.835521106205864,28
14444,reglamentomarco,Centroamérica,9.835492710688351,28
14473,Euroafricana,Euromediterráneo,9.835402564700214,28
14480,apaciguamiento,overthecounter,9.835387072392747,28
14488,Chamberlain,Höhereinstufungen,9.835367702875724,28
14498,Característico,LIFENaturaleza,9.835355253664952,28
14522,espantapájaros,implementation,9.835263726777217,28
14556,KreisslDörfler,overthecounter,9.835172259725201,28
14568,Diamantopoulou,Biotecnologías,9.835145857842285,28
14628,KreisslDörfler,Presupuestaria,9.834951784473624,28
14653,Europafortaleza,Bankgeheimnis,9.834901503877724,28
14674,upadministration,acuerdomarco,9.834843495846721,28
14679,desfiscalización,Transitional,9.834829509128863,28
14695,Interuniversitaire,Düsseldorf,9.834778610704964,28
14697,Frankfurter,Stimmbürgerschaft,9.834776157516723,28
14706,Socialdemócratas,cohabitation,9.834761990964191,28
14713,Norteamérica,Socialdemócratas,9.834746988902834,28
14729,Complementariedad,Finansplatz,9.834696655663677,28
14742,ParísStGermain,Matabelelandia,9.834661075456102,28
14744,Subsahariana,Constitucionales,9.834655073436258,28
14746,Handlungsbedarf,Transdniéster,9.83465095667729,28
14760,Escandinavia,Constitucionales,9.834613484748584,28
14798,Brandemburgo,Socialdemócratas,9.83451856971546,28
14812,Thielemans,Wohlfahrtsverbände,9.834496330053245,28
14824,overthecounter,Interamericana,9.834467304411751,28
14826,Democracias,desresponsabiliza,9.834458274664588,28
14843,BruselasAmsterdam,Conservador,9.834400058382283,28
14859,Morningstar,PSEVertsALEGUENGL,9.834361347783341,28
14883,abastecimiento,Managementknow,9.834306163232764,28
14886,euromediteránea,Wilhelmshaven,9.834291801424381,28
14901,socioeconómicio,colegislación,9.834260588929558,28
14913,Interamericana,juridictionnel,9.83423788057285,28
14936,EuropeaIzquierda,Commonwealth,9.834186401885027,28
14950,Proporcionales,juridictionnel,9.83413696799369,28
14972,Ghilardotti,BruselasAmsterdam,9.834103515967055,28
14973,Vicepresidente,Interamericana,9.834102767414052,28
14993,euromediteránea,Parlamentario,9.834044676000882,28
15024,toxicodependencia,Presidencia,9.833980871984046,28
15025,Fundamentales,Vicepresidencia,9.83398054113913,28
15026,superdiplomáticos,Sudafricano,9.833977389115967,28
15027,Vallelersundi,liberalizadores,9.833976947984567,28
15052,Interuniversitaire,Baringdorf,9.833925666225788,28
15083,EuropeaIzquierda,Presupuestos,9.833814483925282,28
15162,HamburgoCopenhague,Bangladesh,9.83358126140758,28
15185,Staffordshire,Latinoamericano,9.833493438507153,28
15192,Interuniversitaire,Oostlander,9.833481372631322,28
15213,Vicepresidencia,megaoperación,9.833421766609241,28
15241,BasseNormandie,overthecounter,9.833335264012165,28
15268,Transdniéster,reglamentomarco,9.833265647404085,28
15322,Vicepresidentes,Mainstreaming,9.833149487634845,28
15339,abastecimiento,agradecimiento,9.833111645145845,28
15352,CreutzfeldtJacob,Matabeleland,9.833073439736628,28
15368,Latinoamericano,CALEIDOSCOPIO,9.833037882856605,28
15369,Caleidoscopio,Latinoamericano,9.833037882856605,28
15392,Euromediterráneo,Herzogenrath,9.832961688206417,28
15407,Parlamentario,Latinoamericano,9.83291953185441,28
15411,Sheperdstown,upadministration,9.832912723092669,28
15412,comunitarización,Polluterpays,9.832909625204383,28
15427,PSEVertsALEGUENGL,PlumbDelors,9.832869078951331,28
15448,BadenWürttemberg,Matabeleland,9.83281398852249,28
15478,Commonwealth,Socialdemócratas,9.832708461728807,28
15490,megaoperación,socioeconómicio,9.832693500653628,28
15500,Comparándola,Socialdemócratas,9.832660606983016,28
15520,Institucionales,Installations,9.832630215399242,28
15521,febreromarzo,BadenWürttemberg,9.832622744337904,28
15523,CristianoDemócrata,Bombardeos,9.83261527625691,28
15527,reglamentomarco,Fundamentales,9.832597417352662,28
15551,Euromediterráneo,Brandemburgo,9.832546796396608,28
15581,Matabelelandia,Hispanoamérica,9.832471811137287,28
15590,demócratacristiana,Demócratas,9.832451353747713,28
15594,euromediteránea,Constituyente,9.832448669515042,28
15597,outsourcing,Stimmbürgerschaft,9.832445663702485,28
15599,Complementariedad,consultants,9.832443820516072,28
15605,pedopornografía,CALEIDOSCOPIO,9.832435793776167,28
15606,CALEIDOSCOPIO,pedopornografía,9.832435793776167,28
15610,LIFENaturaleza,Constitucional,9.83242539647189,28
15651,EuropeaIzquierda,Transeuropea,9.8323382596079,28
15652,Rechtsakademie,espantapájaros,9.832336135113216,28
15657,KreisslDörfler,Presupuestario,9.832306265741034,28
15660,pedopornografía,Nabucodonosor,9.832304218848645,28
15697,nongovernmental,conveniomarco,9.832246171485505,28
15715,Toxicomanías,Constitucionales,9.83221380693043,28
15720,Møllergårdens,liberalizadores,9.832192720804034,28
15723,EuropeaIzquierda,Difundiremos,9.832185861862301,28
15736,consultants,BruselasAmsterdam,9.832149526544905,28
15737,Latinoamericano,Liechtenstein,9.832148322877213,28
15749,toxicodependencia,outsourcing,9.832118290608179,28
15778,Rechtsakademie,Centroafricana,9.832034665018023,28
15787,BoumedienneThiery,OlleSchmidt,9.832008084378604,28
15791,Höhereinstufungen,Stregrennan,9.831998251280126,28
15812,Vicepresidentes,Medioambiente,9.83194336266533,28
15825,EuropaIzquierda,conveniomarco,9.831918542050472,28
15843,Saarbrücken,BruselasAmsterdam,9.831865889854093,28
15846,Constitucionales,Perspectivas,9.831855399307218,28
15853,administration,Interamericana,9.83182682705207,28
15875,preabolicionista,Subvencionar,9.831790031011447,28
15887,Interamericana,KreisslDörfler,9.831765728704742,28
15909,Complementariedad,Disneyworld,9.831713824673113,28
15913,desfiscalización,Pensionistas,9.831705582574072,28
15920,Herefordshire,liberalizadores,9.831688158889042,28
15946,Höhereinstufungen,Inquietudes,9.83162211062383,28
15950,abastecimiento,endurecimiento,9.831610327629319,28
15963,judeocristiano,BasseNormandie,9.831572628909452,28
15982,OloronCanfranc,judeocristiano,9.8315245703447,28
15996,febreromarzo,upadministration,9.831492218808865,28
16022,autoimpusiera,pedopornografía,9.83141948930502,28
16031,Herefordshire,Vallelelersundi,9.83139730048583,28
16034,Presupuestaria,juridictionnel,9.831389149668011,28
16046,BoumedieneThiery,Escandinavia,9.831351872865156,28
16073,judeocristiano,Finanzminister,9.831290897687397,28
16081,Interuniversitaire,Associated,9.83126455069229,28
16094,circunscribiera,programamarco,9.831225730939627,28
16101,Regulators,Interparlamentaria,9.831212092490757,28
16112,upadministration,Subsahariana,9.831185909109031,28
16114,Institucionales,Mainstreaming,9.83118096270289,28
16131,SOSDemocracia,Handlungsbedarf,9.831149694444557,28
16134,euromediteránea,Communication,9.831146109632872,28
16138,reglamentomarco,Mainstreaming,9.83113590997277,28
16205,HamburgoCopenhague,Baringdorf,9.830976194650558,28
16208,Fundamentales,liberalizadores,9.830963020421459,28
16266,desapariciçón,liberalizadores,9.83082105413127,28
16274,BruselasAmsterdam,Contradicen,9.830797530416849,28
16301,ParísStGermain,BasseNormandie,9.830742820937052,28
16332,overthecounter,Vicepresidenta,9.830699958473941,28
16349,cohabitation,Constitucionales,9.830663776348452,28
16358,envejecimiento,abastecimiento,9.8306560839789,28
16363,BushillMatthews,programamarco,9.830644065520195,28
16379,overthecounter,juridictionnel,9.830598892312674,28
16382,Christopher,Stimmbürgerschaft,9.830589903350289,28
16389,Armonizaremos,Vicepresidentes,9.830575494547716,28
16393,socioeconómicio,Communication,9.830560013821913,28
16394,Finanzminister,ParísStGermain,9.830559353660533,28
16399,francoalemana,Handlungsbedarf,9.830542549439569,28
16420,Geberlandes,toxicodependencia,9.830504858567394,28
16421,Vicepresidencia,Bankgeheimnis,9.830500103111437,28
16422,Subsecretario,reglamentomarco,9.830500003372837,28
16437,EuropeaIzquierda,Observatorio,9.830462345985922,28
16451,Bankpersonal,EuropeaIzquierda,9.83041880068495,28
16506,disgregaciones,postergaciones,9.830254380609988,28
16518,francoalemana,Vicepresidentes,9.830217338680624,28
16521,DuffVoggenhuber,mainstreaming,9.8302137941965,28
16542,convencimiento,abastecimiento,9.830181994007033,28
16548,confrontándola,directivamarco,9.83015808487239,28
16578,LIFENaturaleza,Finanzminister,9.830085864274109,28
16583,Höhereinstufungen,Noirmoutier,9.830070256508073,28
16600,EuropeaIzquierda,Quetzalcoatl,9.830034336110803,28
16612,Institucionales,Communication,9.830007977069151,28
16615,Vicepresidentes,Subsecretario,9.830002746216076,28
16633,Schweigepflicht,substituirlos,9.829968639847698,28
16646,Handlungsbedarf,Bankgeheimnis,9.82992968370176,28
16667,CristianoDemócrata,Napoletano,9.829897087313196,28
16689,Institucionales,autoimpusiera,9.82983655999225,28
16709,Diamantopoulou,OloronCanfranc,9.829804160099995,28
16726,Rechtsakademie,KreisslDörfler,9.829776950602058,28
16730,Subsecretario,Latinoamericano,9.829764964227328,28
16732,amordesamor,BruselasAmsterdam,9.829764483941725,28
16745,francoalemana,socioeconómicio,9.829742395407807,28
16752,Gubernamental,reglamentomarco,9.829723350364164,28
16771,Brandemburgo,EuropeaIzquierda,9.82967823355089,28
16785,GarciaOrcoyen,DuffVoggenhuber,9.82964423800427,28
16786,Institucionales,Fundamentales,9.829639631334073,28
16800,Euromediterráneo,Developments,9.829597357402687,28
16823,socioeconómicio,proyectomarco,9.829549240574313,28
16838,settlements,Complementariedad,9.829515163466597,28
16892,espantapájaros,nachweislichen,9.829385837113495,28
16914,socioeconómicio,reponderación,9.829327553470508,28
16926,Frankfurter,BoumedienneThiery,9.829295584948515,28
16935,penalizadores,liberalizadores,9.829279038004499,28
17008,Interraciales,Handlungsbedarf,9.829082658174285,28
17027,upadministration,Escandinavia,9.829040886506132,28
17028,Intergubernamental,Occidental,9.829040324834374,28
17043,Handlungsbedarf,Installations,9.829011241160131,28
17061,BruselasAmsterdam,Suazilandia,9.828962268324101,28
17071,Regulators,Interparlamentario,9.828942758818162,28
17119,misericorde,toxicodependencia,9.828836313648402,28
17130,Medicamentos,Euromediterráneo,9.828785825283095,28
17135,disfuncionamientos,subcomités,9.828777250707045,28
17150,consentimiento,abastecimiento,9.828739823954763,28
17209,Intervendría,Euromediterráneo,9.82857093472999,28
17215,Beaconsfield,upadministration,9.828555383415274,28
17218,Indicadores,BruselasAmsterdam,9.828547507849809,28
17227,reconocimiento,abastecimiento,9.828529766860484,28
17228,abastecimiento,Reconocimiento,9.828529766860484,28
17233,liberalizadores,megaoperación,9.828518864941678,28
17247,GarciaOrcoyen,reglamentomarco,9.828488172092738,28
17249,Schweigepflicht,Alyssandrakis,9.828484991854292,28
17259,Justificamos,Socialdemócratas,9.828460758365498,28
17264,Thermonuclear,Vicepresidencia,9.828446384791082,28
17266,disgregaciones,confrontándola,9.82844310796292,28
17273,judeocristiano,descubrimiento,9.828424812013708,28
17298,Característico,administration,9.828367508936783,28
17375,Höhereinstufungen,Frederiksen,9.828185174848917,28
17400,Managementknow,Centroafricana,9.828129032455555,28
17415,Biotecnologías,KreisslDörfler,9.828103987786047,28
17417,BruselasAmsterdam,Recapaciten,9.828100831147333,28
17431,Presupuestario,espantapájaros,9.828063512909633,28
17460,Atxalandabaso,Latinoamericano,9.827990846938793,28
17504,Multilateral,QuisthoudtRowohl,9.827911794026988,28
17512,Finanzminister,Centroafricana,9.827896418252168,28
17553,apresúrate,demócratacristiana,9.827797481299273,28
17561,descubrimiento,Managementknow,9.827778017855545,28
17564,Subsecretario,liberalizadores,9.827769589989257,28
17622,LanguedocRoussillon,townships,9.827622076186806,28
17624,Steuereintreiber,Multilateral,9.82761917415989,28
17670,Enjuiciamiento,abastecimiento,9.82748928409383,28
17671,abastecimiento,enjuiciamiento,9.82748928409383,28
17742,Azerbaiyán,Interuniversitaire,9.827351430250545,28
17760,Intergubernamental,Kuomintang,9.827302548536007,28
17761,Kuomintang,Intergubernamental,9.827302548536007,28
17764,EuropaIzquierda,Interraciales,9.827300552630978,28
17777,confrontándola,Proporcionales,9.827282912576646,28
17816,Interservice,EuropeaIzquierda,9.827215695138456,28
17833,GuineaBissau,EuropeaIzquierda,9.827187887970382,28
17837,QuisthoudtRowohl,Commonwealth,9.827175292794198,28
17848,espantapájaros,Interamericana,9.827145423742067,28
17859,Schweigepflicht,Encefalopatía,9.827112518851136,28
17910,Vicepresidentes,Bankgeheimnis,9.826999175515162,28
17913,Interuniversitaire,Thielemans,9.826995745042245,28
17927,generalización,homgeneización,9.826973163279343,28
17989,implementation,ParísStGermain,9.826844739270683,28
17995,IledeFrance,Höhereinstufungen,9.826832416559517,28
18011,desfiscalización,costecalidad,9.826803901245867,28
18021,Matabelelandia,directivamarco,9.826789623434326,28
18071,Europafortaleza,autoimpusiera,9.826682084569988,28
18080,Complementariedad,Noirmoutier,9.826655776328865,28
18119,Solidarsnoc,BruselasAmsterdam,9.826579229362737,28
18157,Commonwealth,BadenWürttemberg,9.826499636139435,28
18170,CristianoDemócrata,Androlakis,9.826459137688976,28
18179,Baringdorf,VodafoneMannesmann,9.826435819188696,28
18238,Alyssandrakis,socioeconómicio,9.82629091942335,28
18242,liberalizadores,transregional,9.826286201456668,28
18246,Rechtsakademie,nachweislichen,9.826273862407131,28
18248,Vicepresidencia,biodiversidad,9.826267559784782,28
18275,apaciguamiento,adelgazamiento,9.826202046120992,28
18278,Höhereinstufungen,consultants,9.826191759756767,28
18288,Developments,EuropeaIzquierda,9.826174659562515,28
18289,Armonizaremos,EuropaIzquierda,9.826174216905946,28
18293,superdiplomáticos,mercantiles,9.826168501146213,28
18295,Palestinos,SurEuropaAtlántico,9.826167216395312,28
18299,abastecimiento,financiamiento,9.826157009279285,28
18331,Institucionales,Subsecretario,9.826103658328574,28
18397,EuropeoAnexo,EuropeaIzquierda,9.825952302711146,28
18409,homgeneización,coincineración,9.825915713288005,28
18439,anticipándome,liberalizadores,9.825855873899387,28
18449,Steuereintreiber,Interservice,9.825824340531003,28
18473,Nabucodonosor,DuffVoggenhuber,9.825767760537378,28
18483,Vicepresidente,Presupuestario,9.825754721950458,28
18522,BruselasAmsterdam,Bolkenstein,9.825689559258958,28
18534,Steuereintreiber,Herzogenrath,9.825660980767887,28
18552,Wilhelmshaven,Europafortaleza,9.82562781218212,28
18565,BadenWürttemberg,Gobernadores,9.825608352824363,28
18583,Recapaciten,toxicodependencia,9.825584139413895,28
18640,abastecimiento,encriptamiento,9.825475878375713,28
18649,Europeasocios,euromediteránea,9.825467799632762,28
18653,BasseNormandie,LIFENaturaleza,9.82545970437694,28
18661,Koulourianos,QuisthoudtRowohl,9.825440790165267,28
18681,israelípalestina,planteándola,9.82541599271715,28
18683,nachweislichen,directivamarco,9.82541342350219,28
18685,mainstreaming,EuropaIzquierda,9.825410037175388,28
18715,Scarborough,BruselasAmsterdam,9.825347751340818,28
18744,Communication,EuropaIzquierda,9.825265517899101,28
18772,Euromediterráneo,Papayannakis,9.825198325152126,28
18773,insonorización,homgeneización,9.825193877408978,28
18778,nongovernmental,Parlamentario,9.825186750457558,28
18794,Herzogenrath,QuisthoudtRowohl,9.825146829535926,28
18798,KreissDörfler,circunscribiera,9.825142121248593,28
18809,Disneyworld,desresponsabiliza,9.825125936200559,28
18813,Parlamentario,Vicepresidentes,9.825119958669575,28
18850,Socialdemócratas,Sheperdstown,9.82503205586368,28
18851,misericorde,BruselasAmsterdam,9.82503186530585,28
18879,Euromediterráneo,escandinavia,9.824968639902677,28
18884,KreisslDörfler,Vicepresidente,9.824952207157482,28
18900,Vallelelersundi,Staffordshire,9.824924031528978,28
18904,EuropeaIzquierda,Herzogenrath,9.82491468910234,28
18959,Presupuestaria,Interamericana,9.824785087592737,28
18960,Constituyente,Vicepresidencia,9.824781617734427,28
18999,BoumédieneThiery,Euroejército,9.824690220078878,28
19044,Vicepresidencia,Liechtenstein,9.824599654823134,28
19058,Parlamentaria,euromediteránea,9.824568951135634,28
19073,Kwomintang,Interparlamentario,9.824538056136973,28
19074,Interparlamentario,Kwomintang,9.824538056136973,28
19078,Enhorabuena,BruselasAmsterdam,9.824530625469134,28
